studyName,studyYear,studyLoc,replicate,blockNumber,rowNumber,colNumber,plotNumber,germplasmName,intercropGermplasmName,observationLevel,observationUnitName,Oat_Height_1,Oat_Height_2,Oat_Height_3,Pea_Height_1,Pea_Height_2,Pea_Height_3,Oat_establishment,Pea_establishment,Lodging,Oat_Heading_Date,Pea_Flowering_Date
B4I_2025_AL,2025,AL,1,1,2,40,1041,IL23-3576,NA,subplot,B4I_2025_AL_1041_subplot_1,20,68,NA,12,56,NA,17,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,40,1041,IL23-3576,NA,subplot,B4I_2025_AL_1041_subplot_2,22,78,NA,17,48,NA,8,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,40,1041,IL23-3576,NA,subplot,B4I_2025_AL_1041_subplot_3,23,82,NA,18,48,NA,14,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,39,1042,IL23-4144,NDP250040Y,plot,B4I_2025_AL_1042,27,94,27,11,51,11,14,1,7,125,119
B4I_2025_AL,2025,AL,1,1,2,39,1042,IL23-4144,NA,subplot,B4I_2025_AL_1042_subplot_1,25,98,NA,15,57,NA,10,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,39,1042,IL23-4144,NA,subplot,B4I_2025_AL_1042_subplot_2,26,97,NA,10,45,NA,9,9,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,39,1042,IL23-4144,NA,subplot,B4I_2025_AL_1042_subplot_3,27,94,NA,11,51,NA,14,1,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,38,1043,IL23-3827,NDP250101Y,plot,B4I_2025_AL_1043,24,82,24,12,37,12,14,5,6,125,119
B4I_2025_AL,2025,AL,1,1,2,38,1043,IL23-3827,NA,subplot,B4I_2025_AL_1043_subplot_1,22,82,NA,10,43,NA,16,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,38,1043,IL23-3827,NA,subplot,B4I_2025_AL_1043_subplot_2,24,75,NA,11,38,NA,13,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,38,1043,IL23-3827,NA,subplot,B4I_2025_AL_1043_subplot_3,24,82,NA,12,37,NA,14,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,37,1044,IL23-4252,NDP250042Y,plot,B4I_2025_AL_1044,25,77,25,15,52,15,14,7,3,125,119
B4I_2025_AL,2025,AL,1,1,2,37,1044,IL23-4252,NA,subplot,B4I_2025_AL_1044_subplot_1,22,69,NA,11,53,NA,7,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,37,1044,IL23-4252,NA,subplot,B4I_2025_AL_1044_subplot_2,22,78,NA,15,42,NA,12,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,37,1044,IL23-4252,NA,subplot,B4I_2025_AL_1044_subplot_3,25,77,NA,15,52,NA,14,7,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,36,1045,IL23-3572,NDP250084Y,plot,B4I_2025_AL_1045,22,72,22,11,48,11,11,6,8,125,119
B4I_2025_AL,2025,AL,1,1,2,36,1045,IL23-3572,NA,subplot,B4I_2025_AL_1045_subplot_1,16,75,NA,12,44,NA,16,2,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,36,1045,IL23-3572,NA,subplot,B4I_2025_AL_1045_subplot_2,18,65,NA,12,36,NA,17,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,36,1045,IL23-3572,NA,subplot,B4I_2025_AL_1045_subplot_3,22,72,NA,11,48,NA,11,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,35,1046,IL19-5336,NDP250171Y,plot,B4I_2025_AL_1046,25,94,25,14,54,14,8,7,2,125,119
B4I_2025_AL,2025,AL,1,1,2,35,1046,IL19-5336,NA,subplot,B4I_2025_AL_1046_subplot_1,23,95,NA,15,67,NA,12,2,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,35,1046,IL19-5336,NA,subplot,B4I_2025_AL_1046_subplot_2,25,91,NA,11,65,NA,11,7,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,35,1046,IL19-5336,NA,subplot,B4I_2025_AL_1046_subplot_3,25,94,NA,14,54,NA,8,7,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,34,1047,IL22-1019,NDP250040Y,plot,B4I_2025_AL_1047,20,78,20,11,37,11,7,5,0,125,119
B4I_2025_AL,2025,AL,1,1,2,34,1047,IL22-1019,NA,subplot,B4I_2025_AL_1047_subplot_1,22,66,NA,11,37,NA,9,2,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,34,1047,IL22-1019,NA,subplot,B4I_2025_AL_1047_subplot_2,23,66,NA,12,42,NA,18,2,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,34,1047,IL22-1019,NA,subplot,B4I_2025_AL_1047_subplot_3,20,78,NA,11,37,NA,7,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,3,33,1048,IL19-6345,NDP250086Y,plot,B4I_2025_AL_1048,22,66,22,14,47,14,7,3,1,122,115
B4I_2025_AL,2025,AL,1,1,3,33,1048,IL19-6345,NA,subplot,B4I_2025_AL_1048_subplot_1,24,81,NA,15,50,NA,9,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,3,33,1048,IL19-6345,NA,subplot,B4I_2025_AL_1048_subplot_2,24,82,NA,12,52,NA,7,7,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,3,33,1048,IL19-6345,NA,subplot,B4I_2025_AL_1048_subplot_3,22,66,NA,14,47,NA,7,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,32,1049,IL23-1608,NDP250165Y,plot,B4I_2025_AL_1049,24,80,24,14,48,14,14,6,2,119,115
B4I_2025_AL,2025,AL,1,1,2,32,1049,IL23-1608,NA,subplot,B4I_2025_AL_1049_subplot_1,24,80,NA,14,44,NA,13,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,32,1049,IL23-1608,NA,subplot,B4I_2025_AL_1049_subplot_2,25,72,NA,20,47,NA,12,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,32,1049,IL23-1608,NA,subplot,B4I_2025_AL_1049_subplot_3,24,80,NA,14,48,NA,14,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,31,1050,IL20-615,NDP121714R,plot,B4I_2025_AL_1050,24,82,24,13,40,13,14,3,1,119,115
B4I_2025_AL,2025,AL,1,1,2,31,1050,IL20-615,NA,subplot,B4I_2025_AL_1050_subplot_1,24,71,NA,15,40,NA,15,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,31,1050,IL20-615,NA,subplot,B4I_2025_AL_1050_subplot_2,24,77,NA,12,35,NA,9,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,31,1050,IL20-615,NA,subplot,B4I_2025_AL_1050_subplot_3,24,82,NA,13,40,NA,14,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,30,1051,IL21-5955,NDP250106G,plot,B4I_2025_AL_1051,23,69,23,12,40,12,13,4,6,122,115
B4I_2025_AL,2025,AL,1,1,2,30,1051,IL21-5955,NA,subplot,B4I_2025_AL_1051_subplot_1,25,71,NA,14,37,NA,9,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,30,1051,IL21-5955,NA,subplot,B4I_2025_AL_1051_subplot_2,22,68,NA,11,35,NA,13,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,30,1051,IL21-5955,NA,subplot,B4I_2025_AL_1051_subplot_3,23,69,NA,12,40,NA,13,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,29,1052,IL23-475,NDP121711R,plot,B4I_2025_AL_1052,21,75,21,8,39,8,16,6,4,125,119
B4I_2025_AL,2025,AL,1,1,2,29,1052,IL23-475,NA,subplot,B4I_2025_AL_1052_subplot_1,19,71,NA,11,41,NA,14,7,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,29,1052,IL23-475,NA,subplot,B4I_2025_AL_1052_subplot_2,22,70,NA,9,38,NA,14,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,29,1052,IL23-475,NA,subplot,B4I_2025_AL_1052_subplot_3,21,75,NA,8,39,NA,16,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,28,1053,IL23-4243,NDP250063Y,plot,B4I_2025_AL_1053,25,79,25,14,61,14,11,3,5,119,115
B4I_2025_AL,2025,AL,1,1,2,28,1053,IL23-4243,NA,subplot,B4I_2025_AL_1053_subplot_1,21,75,NA,8,50,NA,13,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,28,1053,IL23-4243,NA,subplot,B4I_2025_AL_1053_subplot_2,24,75,NA,11,60,NA,12,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,28,1053,IL23-4243,NA,subplot,B4I_2025_AL_1053_subplot_3,25,79,NA,14,61,NA,11,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,27,1054,IL23-1206,NDP250162Y,plot,B4I_2025_AL_1054,25,60,25,11,51,11,12,3,2,128,119
B4I_2025_AL,2025,AL,1,1,2,27,1054,IL23-1206,NA,subplot,B4I_2025_AL_1054_subplot_1,25,71,NA,19,48,NA,10,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,27,1054,IL23-1206,NA,subplot,B4I_2025_AL_1054_subplot_2,22,70,NA,20,47,NA,11,7,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,27,1054,IL23-1206,NA,subplot,B4I_2025_AL_1054_subplot_3,25,60,NA,11,51,NA,12,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,26,1055,IL23-247,NDP121711R,plot,B4I_2025_AL_1055,22,65,22,12,42,12,8,3,2,125,119
B4I_2025_AL,2025,AL,1,1,2,26,1055,IL23-247,NA,subplot,B4I_2025_AL_1055_subplot_1,22,66,NA,15,36,NA,12,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,26,1055,IL23-247,NA,subplot,B4I_2025_AL_1055_subplot_2,21,66,NA,12,35,NA,16,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,26,1055,IL23-247,NA,subplot,B4I_2025_AL_1055_subplot_3,22,65,NA,12,42,NA,8,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,25,1056,IL23-524,NDP150218Y,plot,B4I_2025_AL_1056,25,74,25,15,43,15,8,3,3,125,119
B4I_2025_AL,2025,AL,1,1,2,25,1056,IL23-524,NA,subplot,B4I_2025_AL_1056_subplot_1,24,72,NA,12,45,NA,16,7,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,25,1056,IL23-524,NA,subplot,B4I_2025_AL_1056_subplot_2,23,76,NA,14,52,NA,13,2,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,25,1056,IL23-524,NA,subplot,B4I_2025_AL_1056_subplot_3,25,74,NA,15,43,NA,8,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,24,1057,IL21-6257,NDP170253Y,plot,B4I_2025_AL_1057,25,80,25,18,47,18,17,1,2,128,119
B4I_2025_AL,2025,AL,1,1,2,24,1057,IL21-6257,NA,subplot,B4I_2025_AL_1057_subplot_1,25,78,NA,15,52,NA,9,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,24,1057,IL21-6257,NA,subplot,B4I_2025_AL_1057_subplot_2,21,84,NA,17,50,NA,11,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,24,1057,IL21-6257,NA,subplot,B4I_2025_AL_1057_subplot_3,25,80,NA,18,47,NA,17,1,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,23,1058,IL20-618,NDP121711R,plot,B4I_2025_AL_1058,25,84,25,16,40,16,9,5,5,119,115
B4I_2025_AL,2025,AL,1,1,2,23,1058,IL20-618,NA,subplot,B4I_2025_AL_1058_subplot_1,23,80,NA,15,45,NA,7,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,23,1058,IL20-618,NA,subplot,B4I_2025_AL_1058_subplot_2,23,76,NA,14,36,NA,8,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,23,1058,IL20-618,NA,subplot,B4I_2025_AL_1058_subplot_3,25,84,NA,16,40,NA,9,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,22,1059,IL23-1859,NDP250076Y,plot,B4I_2025_AL_1059,24,78,24,19,40,19,12,7,4,125,119
B4I_2025_AL,2025,AL,1,1,2,22,1059,IL23-1859,NA,subplot,B4I_2025_AL_1059_subplot_1,17,78,NA,13,51,NA,10,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,22,1059,IL23-1859,NA,subplot,B4I_2025_AL_1059_subplot_2,20,75,NA,17,55,NA,15,2,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,22,1059,IL23-1859,NA,subplot,B4I_2025_AL_1059_subplot_3,24,78,NA,19,40,NA,12,7,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,21,1060,IL22-4714,NDP170043G,plot,B4I_2025_AL_1060,28,76,28,16,49,16,14,3,3,119,115
B4I_2025_AL,2025,AL,1,1,2,21,1060,IL22-4714,NA,subplot,B4I_2025_AL_1060_subplot_1,27,76,NA,15,45,NA,12,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,21,1060,IL22-4714,NA,subplot,B4I_2025_AL_1060_subplot_2,26,85,NA,15,54,NA,15,1,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,21,1060,IL22-4714,NA,subplot,B4I_2025_AL_1060_subplot_3,28,76,NA,16,49,NA,14,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,20,1061,IL23-951,NDP170028G,plot,B4I_2025_AL_1061,24,78,24,15,47,15,14,6,1,125,119
B4I_2025_AL,2025,AL,1,1,2,20,1061,IL23-951,NA,subplot,B4I_2025_AL_1061_subplot_1,25,71,NA,17,43,NA,16,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,20,1061,IL23-951,NA,subplot,B4I_2025_AL_1061_subplot_2,25,75,NA,17,47,NA,18,2,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,20,1061,IL23-951,NA,subplot,B4I_2025_AL_1061_subplot_3,24,78,NA,15,47,NA,14,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,19,1062,IL23-1623,NDP250027G,plot,B4I_2025_AL_1062,24,90,24,18,47,18,12,4,5,122,115
B4I_2025_AL,2025,AL,1,1,2,19,1062,IL23-1623,NA,subplot,B4I_2025_AL_1062_subplot_1,26,85,NA,16,47,NA,11,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,19,1062,IL23-1623,NA,subplot,B4I_2025_AL_1062_subplot_2,28,82,NA,17,52,NA,9,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,19,1062,IL23-1623,NA,subplot,B4I_2025_AL_1062_subplot_3,24,90,NA,18,47,NA,12,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,18,1063,IL23-475,NDP250130Y,plot,B4I_2025_AL_1063,25,80,25,14,47,14,15,4,5,125,119
B4I_2025_AL,2025,AL,1,1,2,18,1063,IL23-475,NA,subplot,B4I_2025_AL_1063_subplot_1,20,82,NA,18,36,NA,12,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,18,1063,IL23-475,NA,subplot,B4I_2025_AL_1063_subplot_2,23,73,NA,16,52,NA,16,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,18,1063,IL23-475,NA,subplot,B4I_2025_AL_1063_subplot_3,25,80,NA,14,47,NA,15,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,17,1064,IL23-1657,NDP250144G,plot,B4I_2025_AL_1064,22,80,22,21,60,21,12,5,6,119,115
B4I_2025_AL,2025,AL,1,1,2,17,1064,IL23-1657,NA,subplot,B4I_2025_AL_1064_subplot_1,23,75,NA,19,66,NA,12,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,17,1064,IL23-1657,NA,subplot,B4I_2025_AL_1064_subplot_2,26,87,NA,20,54,NA,7,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,17,1064,IL23-1657,NA,subplot,B4I_2025_AL_1064_subplot_3,22,80,NA,21,60,NA,12,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,16,1065,IL22-5335,NDP250161Y,plot,B4I_2025_AL_1065,26,81,26,12,48,12,6,4,2,125,119
B4I_2025_AL,2025,AL,1,1,2,16,1065,IL22-5335,NA,subplot,B4I_2025_AL_1065_subplot_1,25,81,NA,15,44,NA,12,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,16,1065,IL22-5335,NA,subplot,B4I_2025_AL_1065_subplot_2,25,80,NA,15,42,NA,12,2,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,16,1065,IL22-5335,NA,subplot,B4I_2025_AL_1065_subplot_3,26,81,NA,12,48,NA,6,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,15,1066,IL23-1608,NDP170022G,plot,B4I_2025_AL_1066,28,82,28,18,53,18,15,1,5,119,115
B4I_2025_AL,2025,AL,1,1,2,15,1066,IL23-1608,NA,subplot,B4I_2025_AL_1066_subplot_1,30,86,NA,18,57,NA,16,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,15,1066,IL23-1608,NA,subplot,B4I_2025_AL_1066_subplot_2,28,80,NA,21,48,NA,15,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,15,1066,IL23-1608,NA,subplot,B4I_2025_AL_1066_subplot_3,28,82,NA,18,53,NA,15,1,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,14,1067,IL23-1650,NDP250101Y,plot,B4I_2025_AL_1067,27,75,27,18,52,18,12,5,2,119,115
B4I_2025_AL,2025,AL,1,1,2,14,1067,IL23-1650,NA,subplot,B4I_2025_AL_1067_subplot_1,28,83,NA,20,52,NA,12,7,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,14,1067,IL23-1650,NA,subplot,B4I_2025_AL_1067_subplot_2,27,78,NA,19,53,NA,15,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,14,1067,IL23-1650,NA,subplot,B4I_2025_AL_1067_subplot_3,27,75,NA,18,52,NA,12,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,13,1068,IL23-959,NDP250073Y,plot,B4I_2025_AL_1068,24,82,24,21,57,21,8,2,1,125,119
B4I_2025_AL,2025,AL,1,1,2,13,1068,IL23-959,NA,subplot,B4I_2025_AL_1068_subplot_1,22,80,NA,16,58,NA,9,10,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,13,1068,IL23-959,NA,subplot,B4I_2025_AL_1068_subplot_2,27,80,NA,14,62,NA,7,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,13,1068,IL23-959,NA,subplot,B4I_2025_AL_1068_subplot_3,24,82,NA,21,57,NA,8,2,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,12,1069,IL19-1222,NDP250174Y,plot,B4I_2025_AL_1069,25,88,25,20,53,20,10,6,4,125,119
B4I_2025_AL,2025,AL,1,1,2,12,1069,IL19-1222,NA,subplot,B4I_2025_AL_1069_subplot_1,22,95,NA,19,66,NA,16,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,12,1069,IL19-1222,NA,subplot,B4I_2025_AL_1069_subplot_2,27,86,NA,19,52,NA,8,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,12,1069,IL19-1222,NA,subplot,B4I_2025_AL_1069_subplot_3,25,88,NA,20,53,NA,10,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,11,1070,IL21-4039,NDP250147G,plot,B4I_2025_AL_1070,25,80,25,15,54,15,11,6,1,125,119
B4I_2025_AL,2025,AL,1,1,2,11,1070,IL21-4039,NA,subplot,B4I_2025_AL_1070_subplot_1,27,66,NA,18,57,NA,11,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,11,1070,IL21-4039,NA,subplot,B4I_2025_AL_1070_subplot_2,25,72,NA,18,52,NA,12,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,11,1070,IL21-4039,NA,subplot,B4I_2025_AL_1070_subplot_3,25,80,NA,15,54,NA,11,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,10,1071,IL23-1764,NDP170156Y,plot,B4I_2025_AL_1071,24,85,24,20,47,20,11,5,5,119,115
B4I_2025_AL,2025,AL,1,1,2,10,1071,IL23-1764,NA,subplot,B4I_2025_AL_1071_subplot_1,22,81,NA,22,52,NA,9,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,10,1071,IL23-1764,NA,subplot,B4I_2025_AL_1071_subplot_2,23,85,NA,25,52,NA,10,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,10,1071,IL23-1764,NA,subplot,B4I_2025_AL_1071_subplot_3,24,85,NA,20,47,NA,11,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,9,1072,IL23-1775,NDP250038Y,plot,B4I_2025_AL_1072,23,75,23,19,46,19,9,5,3,119,115
B4I_2025_AL,2025,AL,1,1,2,9,1072,IL23-1775,NA,subplot,B4I_2025_AL_1072_subplot_1,23,68,NA,18,42,NA,15,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,9,1072,IL23-1775,NA,subplot,B4I_2025_AL_1072_subplot_2,21,65,NA,9,39,NA,10,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,9,1072,IL23-1775,NA,subplot,B4I_2025_AL_1072_subplot_3,23,75,NA,19,46,NA,9,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,8,1073,IL23-907,NDP170183Y,plot,B4I_2025_AL_1073,23,78,23,23,57,23,9,3,1,125,119
B4I_2025_AL,2025,AL,1,1,2,8,1073,IL23-907,NA,subplot,B4I_2025_AL_1073_subplot_1,25,72,NA,20,52,NA,16,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,8,1073,IL23-907,NA,subplot,B4I_2025_AL_1073_subplot_2,22,78,NA,19,54,NA,10,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,8,1073,IL23-907,NA,subplot,B4I_2025_AL_1073_subplot_3,23,78,NA,23,57,NA,9,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,7,1074,IL23-3468,NDP250069Y,plot,B4I_2025_AL_1074,19,67,19,20,49,20,11,6,0,125,119
B4I_2025_AL,2025,AL,1,1,2,7,1074,IL23-3468,NA,subplot,B4I_2025_AL_1074_subplot_1,22,67,NA,18,43,NA,12,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,7,1074,IL23-3468,NA,subplot,B4I_2025_AL_1074_subplot_2,24,67,NA,17,42,NA,9,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,7,1074,IL23-3468,NA,subplot,B4I_2025_AL_1074_subplot_3,19,67,NA,20,49,NA,11,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,6,1075,IL23-3565,NDP250108G,plot,B4I_2025_AL_1075,24,70,24,21,45,21,11,4,4,122,115
B4I_2025_AL,2025,AL,1,1,2,6,1075,IL23-3565,NA,subplot,B4I_2025_AL_1075_subplot_1,27,66,NA,18,53,NA,16,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,6,1075,IL23-3565,NA,subplot,B4I_2025_AL_1075_subplot_2,22,70,NA,18,46,NA,11,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,6,1075,IL23-3565,NA,subplot,B4I_2025_AL_1075_subplot_3,24,70,NA,21,45,NA,11,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,5,1076,IL23-3823,ND VICTORY,plot,B4I_2025_AL_1076,24,82,24,15,43,15,7,6,6,122,115
B4I_2025_AL,2025,AL,1,1,2,5,1076,IL23-3823,NA,subplot,B4I_2025_AL_1076_subplot_1,25,80,NA,17,47,NA,14,9,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,5,1076,IL23-3823,NA,subplot,B4I_2025_AL_1076_subplot_2,27,85,NA,17,47,NA,14,2,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,5,1076,IL23-3823,NA,subplot,B4I_2025_AL_1076_subplot_3,24,82,NA,15,43,NA,7,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,4,1077,IL23-3549,NDP170057G,plot,B4I_2025_AL_1077,24,76,24,14,45,14,14,4,5,119,115
B4I_2025_AL,2025,AL,1,1,2,4,1077,IL23-3549,NA,subplot,B4I_2025_AL_1077_subplot_1,24,76,NA,21,45,NA,18,3,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,4,1077,IL23-3549,NA,subplot,B4I_2025_AL_1077_subplot_2,25,73,NA,14,42,NA,16,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,4,1077,IL23-3549,NA,subplot,B4I_2025_AL_1077_subplot_3,24,76,NA,14,45,NA,14,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,3,1078,IL21-5955,NDP250106G,plot,B4I_2025_AL_1078,24,74,24,11,30,11,19,2,5,122,115
B4I_2025_AL,2025,AL,1,1,2,3,1078,IL21-5955,NA,subplot,B4I_2025_AL_1078_subplot_1,24,66,NA,14,40,NA,11,2,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,3,1078,IL21-5955,NA,subplot,B4I_2025_AL_1078_subplot_2,27,75,NA,16,35,NA,8,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,3,1078,IL21-5955,NA,subplot,B4I_2025_AL_1078_subplot_3,24,74,NA,11,30,NA,19,2,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,2,1079,IL23-4554,NDP170056G,plot,B4I_2025_AL_1079,24,70,24,22,45,22,8,5,2,122,115
B4I_2025_AL,2025,AL,1,1,2,2,1079,IL23-4554,NA,subplot,B4I_2025_AL_1079_subplot_1,24,70,NA,18,42,NA,14,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,2,1079,IL23-4554,NA,subplot,B4I_2025_AL_1079_subplot_2,24,67,NA,17,42,NA,10,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,2,1079,IL23-4554,NA,subplot,B4I_2025_AL_1079_subplot_3,24,70,NA,22,45,NA,8,5,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,1,1080,IL23-2246,NDP170027G,plot,B4I_2025_AL_1080,24,62,24,12,35,12,14,6,7,122,115
B4I_2025_AL,2025,AL,1,1,2,1,1080,IL23-2246,NA,subplot,B4I_2025_AL_1080_subplot_1,21,60,NA,14,36,NA,18,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,1,1080,IL23-2246,NA,subplot,B4I_2025_AL_1080_subplot_2,22,67,NA,15,27,NA,15,4,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,2,1,1080,IL23-2246,NA,subplot,B4I_2025_AL_1080_subplot_3,24,62,NA,12,35,NA,14,6,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,3,1,1081,IL19-4877,NDP170153Y,plot,B4I_2025_AL_1081,25,80,25,22,42,22,8,5,4,119,115
B4I_2025_AL,2025,AL,1,1,3,1,1081,IL19-4877,NA,subplot,B4I_2025_AL_1081_subplot_1,24,80,NA,18,47,NA,8,8,NA,NA,NA
B4I_2025_AL,2025,AL,1,1,3,1,1081,IL19-4877,NA,subplot,B4I_2025_AL_1081_subplot_2,24,75,NA,14,43,NA,6,5,NA,NA,NA
