"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Grain weight - g|CO_350:0005123","Grain yield - g/m2|CO_350:0000260","Heading date - Julian day|CO_350:0000270","Lodging incidence - percent|CO_350:0000165","Lodging severity - 0-9 Rating|CO_350:0005007","Maturity date - Julian day|CO_350:0000271","Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014","Pea Grain Weight - g|CO_xxx:0003006","Pea Grain Yield - g/m2|CO_xxx:0003008","Pea Maturity Date - Julian Day|CO_xxx:0003015","Pea Plant Establishment - plants/ft2|CO_xxx:0003011","Pea Plant Height - cm|timepoint 1|COMP:0000122","Pea Plant Height - cm|timepoint 2|COMP:0000123","Pea Plant Height - cm|timepoint 3|COMP:0000124","Plant establishment - plants/ft2|CO_350:0005124","Plant height - cm|timepoint 1|COMP:0000114","Plant height - cm|timepoint 2|COMP:0000115","Plant height - cm|timepoint 3|COMP:0000116","Test weight - g/L|CO_350:0000259","notes"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704643","IL23-4835","IL23-4835","plot","754991","B4I_2025_IL_105","1","1","105","1","5","test","","733401","NDP250040Y","","2406.995174","471.0362376","146","10","1","171","154","336.9993243","65.94898715","180","5","30","54","58.42","26","41","80","86.36","441.6992222","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704710","IL23-4252","IL23-4252","plot","754634","B4I_2025_IL_106","1","2","106","1","6","test","","733294","NDP170110Y","","2184.995619","427.5920977","148","5","3","176","144","508.9989795","99.60841086","175","5","40","63","66.04","12","42","76","96.52","485.6931686","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704997","IL23-3673","IL23-3673","plot","754912","B4I_2025_IL_107","1","2","107","1","7","test","","733341","NDP250130Y","","2175.995637","425.8308488","147","25","4","171","153","377.9992421","73.97245443","176","4","34","62","66.04","17","42","78","91.44","483.9334108","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","705004","IL23-1621","IL23-1621","plot","754620","B4I_2025_IL_108","1","2","108","1","8","test","","733345","NDP250061Y","","1767.996455","345.9875646","143","10","4","170","147","589.9988171","115.4596511","172","8","38","66","78.74","22","46","80","78.74","480.413895","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","530375","IL21-6116","","plot","754629","B4I_2025_IL_109","1","2","109","1","9","test","","733342","NDP250178Y","","1847.996295","361.6431105","145","0","0","172","146","612.998771","119.9606205","173","5","33","48","60.96","21","39","77","81.28","515.6090522","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704564","IL23-3337","IL23-3337","plot","754880","B4I_2025_IL_110","1","2","110","1","10","test","","733481","NDP250136G","","2031.995926","397.6508661","147","2","1","174","150","447.9991018","87.6710571","177","15","28","45","81.28","25","33","61","83.82","479.5340161","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704743","IL23-2134","IL23-2134","plot","754720","B4I_2025_IL_111","1","1","111","1","11","test","","733408","NDP250110G","","1938.996112","379.451294","146","10","4","173","151","397.999202","77.88634091","180","8","30","53","66.04","27","34","69","73.66","464.5760743","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704973","IL23-268","IL23-268","plot","754873","B4I_2025_IL_112","1","1","112","1","12","test","","733297","NDP250142G","","2013.995962","394.1283683","146","5","1","173","146","623.9987489","122.1132581","174","8","34","52","66.04","26","40","71","76.2","464.5760743","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704813","IL23-4243","IL23-4243","plot","754786","B4I_2025_IL_113","1","1","113","1","13","test","","733374","NDP250116G","","1637.996716","320.5473025","146","10","1","174","146","621.9987529","121.7218695","174","5","32","52","55.88","20","33","68","76.2","497.1315947","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704796","IL23-4118","IL23-4118","plot","754977","B4I_2025_IL_114","1","1","114","1","14","test","","733317","NDP250050Y","","1931.996126","378.0814337","148","0","0","176","151","370.9992562","72.60259416","173","4","29","44","45.72","12","33","63","81.28","456.657164","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704492","IL23-1619","IL23-1619","plot","754675","B4I_2025_IL_115","1","1","115","1","15","test","","733476","NDP170133G","","1809.996371","354.2067262","144","0","0","172","148","437.9991218","85.71411386","175","4","33","52","50.8","19","39","73","86.36","473.3748636","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704800","IL23-1847","IL23-1847","plot","754638","B4I_2025_IL_116","1","2","116","1","16","test","","733469","NDP170185Y","","1581.996828","309.5884204","149","5","4","176","151","465.9990657","91.19355493","173","6","39","49","60.96","18","36","60","86.36","445.2187379","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","514688","IL20-746","IL2020-746","plot","754996","B4I_2025_IL_117","1","2","117","1","17","test","","733303","NDP250105G","","1565.99686","306.4573112","144","2","1","172","147","527.9989414","103.326603","173","7","29","47","45.72","14","37","66","71.12","476.0145004","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","514968","IL20-7727","IL2020-7727","plot","754625","B4I_2025_IL_118","1","2","118","1","18","test","","733451","NDP250045Y","","1679.996632","328.7664641","146","0","0","173","150","495.9990055","97.06438465","173","7","28","44","50.8","11","35","73","86.36","471.6151058","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","705038","IL23-2443","IL23-2443","plot","754665","B4I_2025_IL_119","1","2","119","1","19","test","","733357","NDP250044Y","","2193.995601","429.3533466","150","0","0","175","152","144.9997093","28.37567696","177","4","30","39","71.12","18","32","52","71.12","434.6601908","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704907","IL23-543","IL23-543","plot","754854","B4I_2025_IL_120","1","2","120","1","20","test","","733334","NDP250185G","","1802.996385","352.836866","150","10","4","174","152","361.9992742","70.84134525","180","6","32","47","50.8","17","38","62","81.28","447.8583747","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704859","IL23-3730","IL23-3730","plot","754801","B4I_2025_IL_121","1","1","121","1","21","test","","733316","NDP170161Y","","1919.99615","375.7331019","152","2","1","175","150","356.9992842","69.86287363","174","5","38","59","66.04","23","39","65","83.82","456.657164","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704565","IL23-4039","IL23-4039","plot","754833","B4I_2025_IL_122","1","1","122","1","22","test","","733377","NDP250074Y","","1666.996658","326.2224379","151","0","0","176","153","317.9993624","62.23079499","177","8","33","44","45.72","9","37","67","88.9","447.8583747","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","530784","IL21-4020","","plot","754716","B4I_2025_IL_123","1","1","123","1","23","test","","733437","NDP250144G","","1627.996736","318.5903593","146","5","3","173","150","582.9988311","114.0897908","177","3","39","52","66.04","22","42","67","76.2","457.5370429","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704785","IL23-911","IL23-911","plot","754965","B4I_2025_IL_124","1","1","124","1","24","test","","733463","NDP120083Y","","1774.996441","347.3574249","150","5","3","176","150","442.9991118","86.69258548","174","8","35","41","50.8","17","37","64","86.36","445.2187379","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704512","IL23-558","IL23-558","plot","754656","B4I_2025_IL_125","1","1","125","1","25","test","","733293","NDP250109G","","1999.99599","391.3886478","150","2","1","175","151","334.9993283","65.5575985","176","8","34","46","50.8","24","42","63","91.44","445.2187379","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704655","IL23-1819","IL23-1819","plot","754664","B4I_2025_IL_126","1","2","126","1","26","test","","733411","NDP250113G","","1793.996403","351.075617","150","2","1","177","148","406.999184","79.64758982","176","7","34","39","50.8","15","43","67","86.36","425.8614015","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","507759","IL19-6406","19-6406","plot","754921","B4I_2025_IL_127","1","2","127","1","27","test","","733285","NDP170253Y","","1691.996608","331.114796","152","2","2","175","149","416.9991639","81.60453306","174","7","36","61","71.12","23","45","70","101.6","465.4559533","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","507618","IL19-3618","19-3618","plot","754701","B4I_2025_IL_128","1","2","128","1","28","test","","733467","NDP250079Y","","1796.996397","351.6627","147","5","2","173","148","571.9988532","111.9371533","180","9","34","53","81.28","18","39","69","86.36","444.338859","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704831","IL23-271","IL23-271","plot","754659","B4I_2025_IL_129","1","2","129","1","29","test","","733329","ND VICTORY","","1851.996287","362.4258878","148","2","1","177","151","770.9984542","150.8803237","177","2","35","58","81.28","23","49","62","71.12","427.6211593","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","544460","IL22-4459","","plot","754847","B4I_2025_IL_130","1","2","130","1","30","test","","733494","NDP250030Y","","2229.995529","436.3983423","150","1","1","175","146","414.9991679","81.21314441","175","8","44","53","71.12","15","49","58","81.28","409.1437018","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704676","IL23-1651","IL23-1651","plot","754795","B4I_2025_IL_131","1","1","131","1","31","test","","733495","NDP250078Y","","1889.996211","369.8622721","144","2","2","172","150","511.9989735","100.1954938","176","8","37","49","71.12","12","45","74","86.36","481.293774","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704921","IL23-3738","IL23-3738","plot","754841","B4I_2025_IL_132","1","1","132","1","32","test","","733506","NDP250035G","","2058.995872","402.9346129","148","5","3","176","155","490.9990156","96.08591303","180","5","29","44","76.2","13","38","63","81.28","455.777285","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
