"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Crown rust severity (flag leaf) - percent|CO_350:0005029","Crown rust severity (flag leaf) - percent|day 153|COMP:0000162","Crown rust severity (flag leaf) - percent|day 161|COMP:0000163","Grain moisture content - percent|CO_350:0000536","Grain weight - g|CO_350:0005123","Grain yield - g/m2|CO_350:0000260","Heading date - Julian day|CO_350:0000270","Lodging severity - 0-9 Rating|CO_350:0005007","Maturity date - Julian day|CO_350:0000271","Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014","Pea Grain Moisture Content - %|CO_xxx:0003018","Pea Grain Weight - g|CO_xxx:0003006","Pea Grain Yield - g/m2|CO_xxx:0003008","Pea Maturity Date - Julian Day|CO_xxx:0003015","Pea Plant Establishment - plants/ft2|CO_xxx:0003011","Pea Plant Height - cm|timepoint 1|COMP:0000122","Pea Plant Height - cm|timepoint 2|COMP:0000123","Pea Plant Height - cm|timepoint 3|COMP:0000124","Pea Plant Height - cm|timepoint 4|COMP:0000125","Pea Test Weight - g/L|CO_xxx:0003016","Pea Thousand Grain Weight - g|CO_xxx:0003017","Plant establishment - plants/ft2|CO_350:0005124","Plant height - cm|timepoint 1|COMP:0000114","Plant height - cm|timepoint 2|COMP:0000115","Plant height - cm|timepoint 3|COMP:0000116","Plant height - cm|timepoint 4|COMP:0000117","Test weight - g/L|CO_350:0000259","Thousand grain weight - g|CO_350:0000251","notes"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704506","IL23-3443","IL23-3443","subplot","737807","B4I_2025_NY_5014_subplot_3","1","5","5014","1","14","test","","","","","","","","","","","","","","","","","","","5","13","54","71","62","","","17","21","48","86","78","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704742","IL23-422","IL23-422","plot","735084","B4I_2025_NY_5015","1","5","5015","1","15","test","","733302","NDP250160Y","","100","5","100","9.79660040295685","428.9","87.97948718","172","3","203","170","","251.5","51.58974359","202","","","","","","916.90908174","","","","","","","366.123075252051","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704742","IL23-422","IL23-422","subplot","737877","B4I_2025_NY_5015_subplot_1","1","5","5015","1","15","test","","","","","","","","","","","","","","","","","","","2","17","68","69","62","","","18","28","69","94","87","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704742","IL23-422","IL23-422","subplot","737878","B4I_2025_NY_5015_subplot_2","1","5","5015","1","15","test","","","","","","","","","","","","","","","","","","","4","21","70","78","73","","","23","30","73","96","88","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704742","IL23-422","IL23-422","subplot","737879","B4I_2025_NY_5015_subplot_3","1","5","5015","1","15","test","","","","","","","","","","","","","","","","","","","8","23","64","75","72","","","21","33","74","95","95","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704809","IL23-3710","IL23-3710","plot","735008","B4I_2025_NY_5016","1","5","5016","1","16","test","","733393","NDP250060Y","","100","5","100","10.4284895238566","571.2","132.4521739","170","8","198","177","8.06784146789488","339","78.60869565","205","","","","","","1045.7788931627","208.3","","","","","","403.378576765615","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704809","IL23-3710","IL23-3710","subplot","737142","B4I_2025_NY_5016_subplot_1","1","5","5016","1","16","test","","","","","","","","","","","","","","","","","","","9","20","72","91","30","","","27","29","70","80","37","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704809","IL23-3710","IL23-3710","subplot","737143","B4I_2025_NY_5016_subplot_2","1","5","5016","1","16","test","","","","","","","","","","","","","","","","","","","17","26","77","86","45","","","21","34","70","88","50","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704809","IL23-3710","IL23-3710","subplot","737144","B4I_2025_NY_5016_subplot_3","1","5","5016","1","16","test","","","","","","","","","","","","","","","","","","","3","11","68","97","82","","","7","27","59","87","77","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704948","IL23-376","IL23-376","plot","734832","B4I_2025_NY_5017","1","5","5017","1","17","test","","733399","NDP250095Y","","100","10","100","","47","9.766233766","173","9","199","175","","16.5","3.428571429","205","","","","","","","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704948","IL23-376","IL23-376","subplot","737664","B4I_2025_NY_5017_subplot_1","1","5","5017","1","17","test","","","","","","","","","","","","","","","","","","","2","14","64","83","34","","","15","28","71","99","48","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704948","IL23-376","IL23-376","subplot","737665","B4I_2025_NY_5017_subplot_2","1","5","5017","1","17","test","","","","","","","","","","","","","","","","","","","4","16","71","93","26","","","12","31","71","102","35","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704948","IL23-376","IL23-376","subplot","737666","B4I_2025_NY_5017_subplot_3","1","5","5017","1","17","test","","","","","","","","","","","","","","","","","","","6","22","74","88","71","","","15","34","71","93","71","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","544309","IL22-2850","","plot","734857","B4I_2025_NY_5018","1","5","5018","1","18","test","","733504","NDP250164Y","","60","5","60","8.73367111844502","518.58","107.7568831","168","1","198","173","8.90638625851616","363.6","75.55324675","202","","","","","","1055.22140876845","210.4","","","","","","509.214903804794","25.1",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","544309","IL22-2850","","subplot","737754","B4I_2025_NY_5018_subplot_1","1","5","5018","1","18","test","","","","","","","","","","","","","","","","","","","11","20","74","73","75","","","37","35","83","101","92","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","544309","IL22-2850","","subplot","737755","B4I_2025_NY_5018_subplot_2","1","5","5018","1","18","test","","","","","","","","","","","","","","","","","","","13","23","78","82","75","","","18","36","74","95","92","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","544309","IL22-2850","","subplot","737756","B4I_2025_NY_5018_subplot_3","1","5","5018","1","18","test","","","","","","","","","","","","","","","","","","","3","16","65","75","66","","","7","29","76","89","82","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704821","IL23-4575","IL23-4575","plot","734865","B4I_2025_NY_5019","1","5","5019","1","19","test","","733294","NDP170110Y","","100","10","100","9.069555675168","447.9","88.47407407","170","9","200","172","8.08915046725474","600.8","118.6765432","204","","","","","","1055.35421489512","217.9","","","","","","494.636787684108","21.3",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704821","IL23-4575","IL23-4575","subplot","737814","B4I_2025_NY_5019_subplot_1","1","5","5019","1","19","test","","","","","","","","","","","","","","","","","","","6","18","65","77","73","","","13","21","62","83","82","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704821","IL23-4575","IL23-4575","subplot","737815","B4I_2025_NY_5019_subplot_2","1","5","5019","1","19","test","","","","","","","","","","","","","","","","","","","11","17","65","83","69","","","13","25","63","89","41","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704821","IL23-4575","IL23-4575","subplot","737816","B4I_2025_NY_5019_subplot_3","1","5","5019","1","19","test","","","","","","","","","","","","","","","","","","","16","23","75","83","83","","","22","28","68","92","72","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704819","IL23-2021","IL23-2021","plot","734900","B4I_2025_NY_5020","1","5","5020","1","20","test","","733331","NDP170181Y","","100","10","100","9.17156806688132","526.3","109.361039","171","9","198","172","8.39213861470328","645.3","134.0883117","202","","","","","","1054.19732596952","192.2","","","","","","389.734335673332","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704819","IL23-2021","IL23-2021","subplot","737724","B4I_2025_NY_5020_subplot_1","1","5","5020","1","20","test","","","","","","","","","","","","","","","","","","","7","24","71","85","34","","","15","24","64","76"," 20","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704819","IL23-2021","IL23-2021","subplot","737725","B4I_2025_NY_5020_subplot_2","1","5","5020","1","20","test","","","","","","","","","","","","","","","","","","","14","30","84","95","32","","","13","28","70","79","20","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704819","IL23-2021","IL23-2021","subplot","737726","B4I_2025_NY_5020_subplot_3","1","5","5020","1","20","test","","","","","","","","","","","","","","","","","","","6","16","74","90","6077","","","10","21","64","70","5586","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704570","IL23-1623","IL23-1623","plot","734866","B4I_2025_NY_5021","1","5","5021","1","21","test","","733279","NDP250087Y","","100","10","100","8.71970267170912","361.5","75.11688312","169","2","199","173","8.50242088531475","705.5","146.5974026","200","","","","","","1036.12831462516","251.6","","","","","","515.48480144601","26.5",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704570","IL23-1623","IL23-1623","subplot","736989","B4I_2025_NY_5021_subplot_1","1","5","5021","1","21","test","","","","","","","","","","","","","","","","","","","2","14","79","80","90","","","11","30","69","95","84","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704570","IL23-1623","IL23-1623","subplot","736990","B4I_2025_NY_5021_subplot_2","1","5","5021","1","21","test","","","","","","","","","","","","","","","","","","","9","23","82","81","89","","","20","30","82","92","88","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704570","IL23-1623","IL23-1623","subplot","736991","B4I_2025_NY_5021_subplot_3","1","5","5021","1","21","test","","","","","","","","","","","","","","","","","","","10","21","78","87","89","","","19","31","75","92","79","","",""
