studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Above ground dry biomass - g|day 157|COMP:0000019,Above ground dry biomass - g|day 172|COMP:0000020,Above ground dry biomass - g|day 192|COMP:0000021,Above ground dry biomass - g|day 214|COMP:0000022,Ear emergence|day 164|COMP:0000014,Ear emergence|day 171|COMP:0000015,Grain weight - g|day 221|COMP:0000029,Grain yield - g/m2|CO_350:0000260,Lodging severity - 0-9 Rating|day 181|COMP:0000016,Lodging severity - 0-9 Rating|day 186|COMP:0000017,Lodging severity - 0-9 Rating|day 221|COMP:0000018,Oat maturity - %|day 191|COMP:0000011,Oat maturity - %|day 200|COMP:0000012,Oat maturity - %|day 206|COMP:0000013,Pea above ground dry biomass - g|day 157|COMP:0000031,Pea above ground dry biomass - g|day 172|COMP:0000032,Pea above ground dry biomass - g|day 192|COMP:0000033,Pea above ground dry biomass - g|day 214|COMP:0000034,Pea flowering - y/n|day 164|COMP:0000035,Pea flowering - y/n|day 171|COMP:0000036,Pea fruiting - y/n|day 171|COMP:0000037,Pea grain weight - g|day 221|COMP:0000038,Pea grain yield - g/m2|COMP:0000049,Pea maturity - %|day 191|COMP:0000046,Pea maturity - %|day 200|COMP:0000047,Pea maturity - %|day 206|COMP:0000048,Pea plant establishment - plants/m2|day 153|COMP:0000045,Pea plant height - cm|day 164|COMP:0000040,Pea plant height - cm|day 180|COMP:0000041,Pea plant height - cm|day 186|COMP:0000042,Pea plant height - cm|day 200|COMP:0000043,Pea plant height - cm|day 208|COMP:0000044,Plant establishment - plants/m2|day 153|COMP:0000028,Plant height - cm|day 164|COMP:0000023,Plant height - cm|day 180|COMP:0000024,Plant height - cm|day 186|COMP:0000025,Plant height - cm|day 200|COMP:0000026,Plant height - cm|day 208|COMP:0000027,notes,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_AUSTRIAN FIELD PEAS,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_DS Admiral,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_Frostmaster Peas,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_Icicle Winter Peas,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_Maxum,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_ND Dawn,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_ND Victory,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_NDP140510Y,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_NDP150231Y,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_NDP150412G,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_Organic 4010,Cornell_OatPeaIntercropPilot_2023_Ithaca_pea_genotype_delta field pea
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",499634,A10,A10,subplot,701486,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_18_subplot_1,1,1,18,1,18,test,,20.8,,,,,,,,,,,,,,10.6,,,,,,,,,,,,71.42857143,40,74,70,68,64,134.9206349,40,63,90,60,61,,,,,,,,,,,1,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",499634,A10,A10,subplot,701487,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_18_subplot_2,1,1,18,1,18,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.36507937,45,73,70,73,72,79.36507937,45,65,65,59,62,,,,,,,,,,,1,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",499634,A10,A10,subplot,701488,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_18_subplot_3,1,1,18,1,18,test,,,,,64.2,,,,,,,,,,,,,,114.9,,,,,,,,,71.42857143,40,70,60,69,61,190.4761905,35,60,60,63,57,,,,,,,,,,,1,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531128,OT3120,,plot,548200,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_19,1,1,19,1,19,test,,,,,,0,1,162.8,71.78130511,0,0,0,0,40,85,,,,,0,1,0,288.6,127.2486772,20,100,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,,,,,1,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531128,OT3120,,subplot,701333,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_19_subplot_1,1,1,19,1,19,test,,,,,75.2,,,,,,,,,,,,,,79.9,,,,,,,,,15.87301587,45,71,80,68,85,55.55555556,45,78,80,75,78,,,,,,,,,,1,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531128,OT3120,,subplot,701334,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_19_subplot_2,1,1,19,1,19,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.3015873,50,80,85,76,84,174.6031746,40,70,75,84,81,,,,,,,,,,1,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",531128,OT3120,,subplot,701335,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_19_subplot_3,1,1,19,1,19,test,,17.5,,,,,,,,,,,,,,33.8,,,,,,,,,,,,87.3015873,50,82,70,82,70,190.4761905,45,72,80,76,72,,,,,,,,,,1,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",97939,SABER,"CV-377,IL02-8658",subplot,701300,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_1_subplot_1,1,1,1,1,1,test,,,38.3,,,,,,,,,,,,,,61.3,,,,,,,,,,,15.87301587,,21,50,43,17,166.6666667,55,31,20,15,17,,,,,,1,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",97939,SABER,"CV-377,IL02-8658",subplot,701301,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_1_subplot_2,1,1,1,1,1,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.36507937,70,80,60,55,40,134.9206349,50,46,20,15,5,,,,,,1,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",97939,SABER,"CV-377,IL02-8658",subplot,701302,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_1_subplot_3,1,1,1,1,1,test,,,,,43.5,,,,,,,,,,,,,,268.4,,,,,,,,,95.23809524,60,99,65,52,46,158.7301587,55,61,25,23,15,,,,,,1,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510820,ND170376,ND170376,plot,548276,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_2,1,1,2,1,2,test,,,,,,0,1,58.5,25.79365079,2,0,7,5,20,80,,,,,0,1,0,146.9,64.7707231,0,40,90,,,,,,,,,,,,," (Operator: dwaring87, Time: )",1,,,,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",102599,LEGGETT,"01RAT27,LEGGET,Leggett,Leggett (ck),OT2021,RL 1962,W00371",plot,548246,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_20,1,1,20,1,20,test,,,,,,0,1,200.7,88.49206349,0,1,0,0,20,80,,,,,0,0,0,278,122.5749559,0,10,30,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,1,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",102599,LEGGETT,"01RAT27,LEGGET,Leggett,Leggett (ck),OT2021,RL 1962,W00371",subplot,701228,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_20_subplot_1,1,1,20,1,20,test,,,,,97.7,,,,,,,,,,,,,,90.5,,,,,,,,,47.61904762,30,85,100,86,85,253.968254,50,80,70,70,69,,,,,1,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",102599,LEGGETT,"01RAT27,LEGGET,Leggett,Leggett (ck),OT2021,RL 1962,W00371",subplot,701229,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_20_subplot_2,1,1,20,1,20,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.68253968,35,90,120,90,96,119.047619,45,82,85,77,82,,,,,1,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",102599,LEGGETT,"01RAT27,LEGGET,Leggett,Leggett (ck),OT2021,RL 1962,W00371",subplot,701230,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_20_subplot_3,1,1,20,1,20,test,,18.6,,,,,,,,,,,,,,3.8,,,,,,,,,,,,47.61904762,30,88,100,94,67,126.984127,40,75,75,84,76,,,,,1,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",85346,HORSEPOWER,"Horsepower,SD081936",plot,548279,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_21,1,1,21,2,20,test,,,,,,1,1,136.4,60.14109347,0,0,0,10,70,90,,,,,0,1,0,271.6,119.7530864,0,60,90,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,,,1,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",85346,HORSEPOWER,"Horsepower,SD081936",subplot,701384,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_21_subplot_1,1,1,21,2,20,test,,,,87.4,,,,,,,,,,,,,,142.3,,,,,,,,,,71.42857143,55,89,100,91,79,261.9047619,50,67,60,78,63,,,,,,,,1,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",85346,HORSEPOWER,"Horsepower,SD081936",subplot,701385,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_21_subplot_2,1,1,21,2,20,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.36507937,50,88,90,87,94,253.968254,60,67,80,78,75,,,,,,,,1,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",85346,HORSEPOWER,"Horsepower,SD081936",subplot,701386,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_21_subplot_3,1,1,21,2,20,test,,10.6,,,,,,,,,,,,,,10,,,,,,,,,,,,63.49206349,50,92,95,88,95,111.1111111,45,60,65,72,70,,,,,,,,1,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",499042,RUSHMORE,"Rushmore,SD140515",plot,548257,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_22,1,1,22,2,19,test,,,,,,1,1,25.7,11.33156966,3,5,9,5,40,90,,,,,0,1,0,384.8,169.664903,0,20,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,1,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",499042,RUSHMORE,"Rushmore,SD140515",subplot,701294,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_22_subplot_1,1,1,22,2,19,test,,,,56.6,,,,,,,,,,,,,,114.1,,,,,,,,,,23.80952381,55,99,90,46,27,174.6031746,55,72,60,27,14,,,,,,1,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",499042,RUSHMORE,"Rushmore,SD140515",subplot,701295,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_22_subplot_2,1,1,22,2,19,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.61904762,65,110,100,65,57,174.6031746,60,73,55,23,12,,,,,,1,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",499042,RUSHMORE,"Rushmore,SD140515",subplot,701296,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_22_subplot_3,1,1,22,2,19,test,,23.4,,,,,,,,,,,,,,26.1,,,,,,,,,,,,71.42857143,70,75,80,42,25,190.4761905,60,43,20,17,16,,,,,,1,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",98592,BAKER,"Baker,IA97105-3",plot,548223,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_23,1,1,23,2,18,test,,,,,,1,1,120.6,53.17460317,3,4,9,15,80,95,,,,,0,1,0,301.2,132.8042328,0,70,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,,,,,,,1,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",98592,BAKER,"Baker,IA97105-3",subplot,701285,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_23_subplot_1,1,1,23,2,18,test,,,74.9,,,,,,,,,,,,,,58.6,,,,,,,,,,,23.80952381,60,60,80,59,41,341.2698413,40,64,60,54,37,,,,,,,,,,,,1,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",98592,BAKER,"Baker,IA97105-3",subplot,701286,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_23_subplot_2,1,1,23,2,18,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.61904762,65,90,80,52,56,277.7777778,50,78,35,38,8,,,,,,,,,,,,1,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",98592,BAKER,"Baker,IA97105-3",subplot,701287,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_23_subplot_3,1,1,23,2,18,test,,,,,23,,,,,,,,,,,,,,33,,,,,,,,,39.68253968,50,99,90,62,61,142.8571429,45,61,35,30,11,,,,,,,,,,,,1,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510822,MN18015X_004,"MN-18015X-004,MN18015X-004,MN18015X004",plot,548283,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_24,1,1,24,2,17,test,,,,,,1,1,239.1,105.4232804,1,3,6,60,90,100,,,,,0,0,0,376.6,166.0493827,0,10,40,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,1,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510822,MN18015X_004,"MN-18015X-004,MN18015X-004,MN18015X004",subplot,701276,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_24_subplot_1,1,1,24,2,17,test,,,78.9,,,,,,,,,,,,,,8.3,,,,,,,,,,,31.74603175,30,105,110,61,37,79.36507937,55,60,60,58,60,,,,,1,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510822,MN18015X_004,"MN-18015X-004,MN18015X-004,MN18015X004",subplot,701277,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_24_subplot_2,1,1,24,2,17,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.55555556,55,100,100,72,76,230.1587302,65,76,65,50,43,,,,,1,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",510822,MN18015X_004,"MN-18015X-004,MN18015X-004,MN18015X004",subplot,701278,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_24_subplot_3,1,1,24,2,17,test,,,,,62.4,,,,,,,,,,,,,,91.6,,,,,,,,,55.55555556,45,95,80,56,55,166.6666667,55,65,30,34,12,,,,,1,,,,,,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",85417,REINS,"IL06-5433,Reins",plot,548285,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_25,1,1,25,2,16,test,,,,,,1,1,234.9,103.5714286,0,1,0,50,90,95,,,,,1,1,1,361.8,159.5238095,40,100,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,,,,,,1,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",85417,REINS,"IL06-5433,Reins",subplot,701516,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_25_subplot_1,1,1,25,2,16,test,,,70.2,,,,,,,,,,,,,,48.3,,,,,,,,,,,55.55555556,40,72,70,67,70,253.968254,50,73,65,64,68,,,,,,,,,,,1,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",85417,REINS,"IL06-5433,Reins",subplot,701517,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_25_subplot_2,1,1,25,2,16,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.1111111,45,70,80,69,74,293.6507937,50,73,80,71,80,,,,,,,,,,,1,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",85417,REINS,"IL06-5433,Reins",subplot,701518,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_25_subplot_3,1,1,25,2,16,test,,,,44.6,,,,,,,,,,,,,,111.8,,,,,,,,,,63.49206349,45,80,80,76,79,119.047619,45,70,70,68,70,,,,,,,,,,,1,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",499632,A11,A11,plot,548260,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_26,1,2,26,2,15,test,,,,,,1,1,99.9,44.04761905,0,0,0,5,80,95,,,,,0,1,1,475.3,209.5679012,25,100,100,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,,,,,1,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",499632,A11,A11,subplot,701327,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_26_subplot_1,1,2,26,2,15,test,,,,92.3,,,,,,,,,,,,,,77,,,,,,,,,,7.936507937,50,77,80,82,82,111.1111111,50,63,70,75,78,,,,,,,,,,1,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",499632,A11,A11,subplot,701328,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_26_subplot_2,1,2,26,2,15,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.49206349,50,84,80,79,87,190.4761905,55,76,80,80,92,,,,,,,,,,1,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",499632,A11,A11,subplot,701329,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_26_subplot_3,1,2,26,2,15,test,,,47,,,,,,,,,,,,,,62.3,,,,,,,,,,,71.42857143,50,93,100,91,84,174.6031746,45,80,80,80,74,,,,,,,,,,1,,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",201461,WI_X10710-7,"WI X10710-7,WIX10710-7,X10710-7",plot,548231,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_27,1,2,27,2,14,test,,,,,,,,,NA,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,," (Operator: dwaring87, Time: )",,,,,,,,,,1,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",201461,WI_X10710-7,"WI X10710-7,WIX10710-7,X10710-7",subplot,701483,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_27_subplot_1,1,2,27,2,14,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,1,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",201461,WI_X10710-7,"WI X10710-7,WIX10710-7,X10710-7",subplot,701484,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_27_subplot_2,1,2,27,2,14,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,1,,
2023,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,5040,Cornell_OatPeaIntercropPilot_2023_Ithaca,MultiEnvironment Oat Pea Intercropping,Augmented,1.26,3,,,,2023-April-13,,173,"Ithaca, NY - Caldwell",201461,WI_X10710-7,"WI X10710-7,WIX10710-7,X10710-7",subplot,701485,Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_27_subplot_3,1,2,27,2,14,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,1,,
