"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Heading date - Julian day|CO_350:0000270","Lodging severity - 0-9 Rating|CO_350:0005007","Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014","Pea Plant Establishment - plants/ft2|CO_xxx:0003011","Pea Plant Height - cm|CO_xxx:0003005","Pea Plant Height - cm|timepoint 1|COMP:0000122","Pea Plant Height - cm|timepoint 2|COMP:0000123","Plant establishment - plants/ft2|CO_350:0005124","Plant height - cm|CO_350:0000232","Plant height - cm|timepoint 1|COMP:0000114","Plant height - cm|timepoint 2|COMP:0000115","notes"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704779","IL23-810","IL23-810","subplot","736060","B4I_2025_AL_1018_subplot_2","1","1","1018","1","18","test","","","","","","","","4","","24","35","20","","23","72",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704779","IL23-810","IL23-810","subplot","736061","B4I_2025_AL_1018_subplot_3","1","1","1018","1","18","test","","","","","","","","3","","12","40","11","","22","65",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","543791","IL22-4548","","plot","733897","B4I_2025_AL_1019","1","1","1019","1","19","test","","733387","NDP250168Y","","122","5","115","5","23","23","53","14","24","24","87",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","543791","IL22-4548","","subplot","736572","B4I_2025_AL_1019_subplot_1","1","1","1019","1","19","test","","","","","","","","9","","19","37","7","","23","81",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","543791","IL22-4548","","subplot","736573","B4I_2025_AL_1019_subplot_2","1","1","1019","1","19","test","","","","","","","","5","","20","52","21","","25","82",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","543791","IL22-4548","","subplot","736574","B4I_2025_AL_1019_subplot_3","1","1","1019","1","19","test","","","","","","","","5","","23","53","14","","24","87",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704997","IL23-3673","IL23-3673","plot","733697","B4I_2025_AL_1020","1","1","1020","1","20","test","","733331","NDP170181Y","","122","8","115","8","20","20","49","21","26","26","82",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704997","IL23-3673","IL23-3673","subplot","736608","B4I_2025_AL_1020_subplot_1","1","1","1020","1","20","test","","","","","","","","6","","18","52","28","","22","81",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704997","IL23-3673","IL23-3673","subplot","736609","B4I_2025_AL_1020_subplot_2","1","1","1020","1","20","test","","","","","","","","5","","19","47","18","","24","86",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704997","IL23-3673","IL23-3673","subplot","736610","B4I_2025_AL_1020_subplot_3","1","1","1020","1","20","test","","","","","","","","8","","20","49","21","","26","82",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704565","IL23-4039","IL23-4039","plot","733785","B4I_2025_AL_1021","1","1","1021","1","21","test","","733282","NDP250036Y","","122","7","115","4","15","15","53","23","24","24","78",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704565","IL23-4039","IL23-4039","subplot","735516","B4I_2025_AL_1021_subplot_1","1","1","1021","1","21","test","","","","","","","","9","","15","41","15","","24","82",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704565","IL23-4039","IL23-4039","subplot","735517","B4I_2025_AL_1021_subplot_2","1","1","1021","1","21","test","","","","","","","","7","","15","53","21","","22","87",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704565","IL23-4039","IL23-4039","subplot","735518","B4I_2025_AL_1021_subplot_3","1","1","1021","1","21","test","","","","","","","","4","","15","53","23","","24","78",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704953","IL23-453","IL23-453","plot","733568","B4I_2025_AL_1022","1","1","1022","1","22","test","","733351","NDP250064Y","","122","7","115","9","14","14","47","18","22","22","84",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704953","IL23-453","IL23-453","subplot","736515","B4I_2025_AL_1022_subplot_1","1","1","1022","1","22","test","","","","","","","","8","","15","54","13","","20","88",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704953","IL23-453","IL23-453","subplot","736516","B4I_2025_AL_1022_subplot_2","1","1","1022","1","22","test","","","","","","","","3","","17","51","23","","24","75",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704953","IL23-453","IL23-453","subplot","736517","B4I_2025_AL_1022_subplot_3","1","1","1022","1","22","test","","","","","","","","9","","14","47","18","","22","84",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","705012","IL23-4274","IL23-4274","plot","733871","B4I_2025_AL_1023","1","1","1023","1","23","test","","733361","NDP250111G","","125","5","119","9","17","17","44","16","24","24","74",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","705012","IL23-4274","IL23-4274","subplot","736155","B4I_2025_AL_1023_subplot_1","1","1","1023","1","23","test","","","","","","","","4","","15","32","23","","23","65",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","705012","IL23-4274","IL23-4274","subplot","736156","B4I_2025_AL_1023_subplot_2","1","1","1023","1","23","test","","","","","","","","6","","15","40","21","","25","70",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","705012","IL23-4274","IL23-4274","subplot","736157","B4I_2025_AL_1023_subplot_3","1","1","1023","1","23","test","","","","","","","","9","","17","44","16","","24","74",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","507618","IL19-3618","19-3618","plot","733677","B4I_2025_AL_1024","1","1","1024","1","24","test","","733391","NDP170151Y","","128","7","119","10","24","24","50","21","23","23","70",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","507618","IL19-3618","19-3618","subplot","735747","B4I_2025_AL_1024_subplot_1","1","1","1024","1","24","test","","","","","","","","12","","15","78","14","","25","74",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","507618","IL19-3618","19-3618","subplot","735748","B4I_2025_AL_1024_subplot_2","1","1","1024","1","24","test","","","","","","","","6","","15","55","20","","20","72",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","507618","IL19-3618","19-3618","subplot","735749","B4I_2025_AL_1024_subplot_3","1","1","1024","1","24","test","","","","","","","","10","","24","50","21","","23","70",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704567","IL23-1431","IL23-1431","plot","733892","B4I_2025_AL_1025","1","1","1025","1","25","test","","733346","NDP250162Y","","122","6","115","7","17","17","52","14","25","25","85",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704567","IL23-1431","IL23-1431","subplot","736596","B4I_2025_AL_1025_subplot_1","1","1","1025","1","25","test","","","","","","","","4","","22","45","20","","24","68",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704567","IL23-1431","IL23-1431","subplot","736597","B4I_2025_AL_1025_subplot_2","1","1","1025","1","25","test","","","","","","","","10","","20","50","18","","25","77",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704567","IL23-1431","IL23-1431","subplot","736598","B4I_2025_AL_1025_subplot_3","1","1","1025","1","25","test","","","","","","","","7","","17","52","14","","25","85",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704835","IL23-377","IL23-377","plot","733514","B4I_2025_AL_1026","1","1","1026","1","26","test","","733353","NDP150218Y","","125","5","119","11","15","15","56","18","26","26","79",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704835","IL23-377","IL23-377","subplot","735978","B4I_2025_AL_1026_subplot_1","1","1","1026","1","26","test","","","","","","","","7","","17","42","21","","26","75",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704835","IL23-377","IL23-377","subplot","735979","B4I_2025_AL_1026_subplot_2","1","1","1026","1","26","test","","","","","","","","10","","17","49","16","","24","78",""
