studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,intercropGermplasmDbId,intercropGermplasmName,germplasmEntryNumber,Heading date - Julian day|CO_350:0000270,Lodging severity - 0-9 Rating|CO_350:0005007,Maturity date - Julian day|CO_350:0000271,Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014,Pea Maturity Date - Julian Day|CO_xxx:0003015,Pea Plant Establishment - plants/ft2|CO_xxx:0003011,Pea Plant Height - cm|timepoint 1|COMP:0000122,Pea Plant Height - cm|timepoint 2|COMP:0000123,Pea Plant Height - cm|timepoint 3|COMP:0000124,Plant establishment - plants/ft2|CO_350:0005124,Plant height - cm|timepoint 1|COMP:0000114,Plant height - cm|timepoint 2|COMP:0000115,Plant height - cm|timepoint 3|COMP:0000116,notes
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704984,IL23-661,IL23-661,subplot,741468,B4I_2025_ND_4017_subplot_3,1,4,4017,1,17,test,,,,,,,,,,6,17,63,61,11,29,65,75,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704766,IL23-512,IL23-512,plot,734591,B4I_2025_ND_4018,1,4,4018,1,18,test,,733391,NDP170151Y,,179,2,214,183,218,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704766,IL23-512,IL23-512,subplot,740650,B4I_2025_ND_4018_subplot_1,1,4,4018,1,18,test,,,,,,,,,,6,21,71,76,16,25,72,78,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704766,IL23-512,IL23-512,subplot,740651,B4I_2025_ND_4018_subplot_2,1,4,4018,1,18,test,,,,,,,,,,10,22,68,76,10,26,69,80,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704766,IL23-512,IL23-512,subplot,740652,B4I_2025_ND_4018_subplot_3,1,4,4018,1,18,test,,,,,,,,,,10,24,75,70,16,29,77,82,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704806,IL23-2253,IL23-2253,plot,734535,B4I_2025_ND_4019,1,4,4019,1,19,test,,733286,NDP250091Y,,180,6,215,188,222,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704806,IL23-2253,IL23-2253,subplot,741244,B4I_2025_ND_4019_subplot_1,1,4,4019,1,19,test,,,,,,,,,,7,15,61,71,14,25,69,75,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704806,IL23-2253,IL23-2253,subplot,741245,B4I_2025_ND_4019_subplot_2,1,4,4019,1,19,test,,,,,,,,,,6,14,57,74,16,24,69,79,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704806,IL23-2253,IL23-2253,subplot,741246,B4I_2025_ND_4019_subplot_3,1,4,4019,1,19,test,,,,,,,,,,7,16,60,79,10,23,68,82,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704904,IL23-965,IL23-965,plot,734545,B4I_2025_ND_4020,1,4,4020,1,20,test,,733302,NDP250160Y,,179,4,209,179,215,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704904,IL23-965,IL23-965,subplot,741052,B4I_2025_ND_4020_subplot_1,1,4,4020,1,20,test,,,,,,,,,,6,19,61,69,17,25,63,63,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704904,IL23-965,IL23-965,subplot,741053,B4I_2025_ND_4020_subplot_2,1,4,4020,1,20,test,,,,,,,,,,6,19,54,79,8,25,66,68,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704904,IL23-965,IL23-965,subplot,741054,B4I_2025_ND_4020_subplot_3,1,4,4020,1,20,test,,,,,,,,,,8,19,68,74,10,26,72,71,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704791,IL23-2154,IL23-2154,plot,734533,B4I_2025_ND_4021,1,4,4021,1,21,test,,733421,NDP250128Y,,176,8,207,186,220,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704791,IL23-2154,IL23-2154,subplot,741025,B4I_2025_ND_4021_subplot_1,1,4,4021,1,21,test,,,,,,,,,,7,16,60,65,23,28,59,56,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704791,IL23-2154,IL23-2154,subplot,741026,B4I_2025_ND_4021_subplot_2,1,4,4021,1,21,test,,,,,,,,,,7,16,54,68,11,25,58,64,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704791,IL23-2154,IL23-2154,subplot,741027,B4I_2025_ND_4021_subplot_3,1,4,4021,1,21,test,,,,,,,,,,12,17,58,67,8,22,63,72,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704835,IL23-377,IL23-377,plot,734409,B4I_2025_ND_4022,1,4,4022,1,22,test,,733472,NDP250048Y,,180,1,217,183,219,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704835,IL23-377,IL23-377,subplot,740968,B4I_2025_ND_4022_subplot_1,1,4,4022,1,22,test,,,,,,,,,,4,19,58,66,13,20,68,80,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704835,IL23-377,IL23-377,subplot,740969,B4I_2025_ND_4022_subplot_2,1,4,4022,1,22,test,,,,,,,,,,10,20,57,73,12,22,65,73,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704835,IL23-377,IL23-377,subplot,740970,B4I_2025_ND_4022_subplot_3,1,4,4022,1,22,test,,,,,,,,,,8,21,64,70,15,21,70,69,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704870,IL23-913,IL23-913,plot,734442,B4I_2025_ND_4023,1,4,4023,1,23,test,,733431,NDP150084Y,,178,3,213,180,220,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704870,IL23-913,IL23-913,subplot,741631,B4I_2025_ND_4023_subplot_1,1,4,4023,1,23,test,,,,,,,,,,4,20,62,65,18,22,65,58,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704870,IL23-913,IL23-913,subplot,741632,B4I_2025_ND_4023_subplot_2,1,4,4023,1,23,test,,,,,,,,,,5,18,58,65,15,23,61,64,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704870,IL23-913,IL23-913,subplot,741633,B4I_2025_ND_4023_subplot_3,1,4,4023,1,23,test,,,,,,,,,,10,19,63,74,14,24,65,72,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",530654,IL21-4364,,plot,734416,B4I_2025_ND_4024,1,4,4024,1,24,test,,733479,NDP170202Y,,175,5,209,183,221,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",530654,IL21-4364,,subplot,741595,B4I_2025_ND_4024_subplot_1,1,4,4024,1,24,test,,,,,,,,,,7,21,72,82,10,30,49,51,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",530654,IL21-4364,,subplot,741596,B4I_2025_ND_4024_subplot_2,1,4,4024,1,24,test,,,,,,,,,,7,17,55,75,12,26,49,58,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",530654,IL21-4364,,subplot,741597,B4I_2025_ND_4024_subplot_3,1,4,4024,1,24,test,,,,,,,,,,9,22,66,72,12,28,56,56,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704544,IL23-4722,IL23-4722,plot,734484,B4I_2025_ND_4025,1,4,4025,1,25,test,,733351,NDP250064Y,,178,7,217,184,222,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704544,IL23-4722,IL23-4722,subplot,741040,B4I_2025_ND_4025_subplot_1,1,4,4025,1,25,test,,,,,,,,,,7,19,68,89,5,24,53,56,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704544,IL23-4722,IL23-4722,subplot,741041,B4I_2025_ND_4025_subplot_2,1,4,4025,1,25,test,,,,,,,,,,4,18,63,83,17,27,62,64,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704544,IL23-4722,IL23-4722,subplot,741042,B4I_2025_ND_4025_subplot_3,1,4,4025,1,25,test,,,,,,,,,,6,20,69,70,14,24,58,69,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704541,IL23-2954,IL23-2954,plot,734359,B4I_2025_ND_4026,1,4,4026,1,26,test,,733300,NDP140510Y,,181,1,217,182,219,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704541,IL23-2954,IL23-2954,subplot,741556,B4I_2025_ND_4026_subplot_1,1,4,4026,1,26,test,,,,,,,,,,8,19,65,74,8,24,72,89,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704541,IL23-2954,IL23-2954,subplot,741557,B4I_2025_ND_4026_subplot_2,1,4,4026,1,26,test,,,,,,,,,,5,19,63,63,18,22,70,81,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704541,IL23-2954,IL23-2954,subplot,741558,B4I_2025_ND_4026_subplot_3,1,4,4026,1,26,test,,,,,,,,,,6,16,62,67,9,23,72,85,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544198,IL22-948,,plot,734640,B4I_2025_ND_4027,1,4,4027,1,27,test,,733435,NDP250088Y,,177,8,213,183,220,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544198,IL22-948,,subplot,740791,B4I_2025_ND_4027_subplot_1,1,4,4027,1,27,test,,,,,,,,,,6,22,77,81,10,32,80,86,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544198,IL22-948,,subplot,740792,B4I_2025_ND_4027_subplot_2,1,4,4027,1,27,test,,,,,,,,,,4,22,68,77,15,30,70,73,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544198,IL22-948,,subplot,740793,B4I_2025_ND_4027_subplot_3,1,4,4027,1,27,test,,,,,,,,,,5,21,70,70,17,33,76,74,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704608,IL23-1422,IL23-1422,plot,734619,B4I_2025_ND_4028,1,4,4028,1,28,test,,733327,NDP250058G,,180,7,215,185,220,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704608,IL23-1422,IL23-1422,subplot,741583,B4I_2025_ND_4028_subplot_1,1,4,4028,1,28,test,,,,,,,,,,7,23,79,86,6,26,83,83,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704608,IL23-1422,IL23-1422,subplot,741584,B4I_2025_ND_4028_subplot_2,1,4,4028,1,28,test,,,,,,,,,,8,21,69,101,13,23,73,90,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704608,IL23-1422,IL23-1422,subplot,741585,B4I_2025_ND_4028_subplot_3,1,4,4028,1,28,test,,,,,,,,,,5,20,70,75,12,24,75,81,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544266,IL22-4714,,plot,734607,B4I_2025_ND_4029,1,4,4029,1,29,test,,733487,NDP250075Y,,179,2,216,186,219,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544266,IL22-4714,,subplot,741010,B4I_2025_ND_4029_subplot_1,1,4,4029,1,29,test,,,,,,,,,,5,22,78,92,12,30,91,91,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544266,IL22-4714,,subplot,741011,B4I_2025_ND_4029_subplot_2,1,4,4029,1,29,test,,,,,,,,,,5,23,73,77,15,29,75,91,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",544266,IL22-4714,,subplot,741012,B4I_2025_ND_4029_subplot_3,1,4,4029,1,29,test,,,,,,,,,,8,16,72,74,10,25,78,84,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",507886,IL19-6432,,plot,734567,B4I_2025_ND_4030,1,4,4030,1,30,test,,733479,NDP170202Y,,179,1,213,184,219,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",507886,IL19-6432,,subplot,740635,B4I_2025_ND_4030_subplot_1,1,4,4030,1,30,test,,,,,,,,,,7,24,77,93,15,33,83,94,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",507886,IL19-6432,,subplot,740636,B4I_2025_ND_4030_subplot_2,1,4,4030,1,30,test,,,,,,,,,,5,24,65,82,10,34,74,85,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",507886,IL19-6432,,subplot,740637,B4I_2025_ND_4030_subplot_3,1,4,4030,1,30,test,,,,,,,,,,9,26,73,71,12,25,68,82,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704886,IL23-923,IL23-923,plot,734608,B4I_2025_ND_4031,1,4,4031,1,31,test,,733299,NDP170039G,,180,3,213,182,218,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704886,IL23-923,IL23-923,subplot,740581,B4I_2025_ND_4031_subplot_1,1,4,4031,1,31,test,,,,,,,,,,5,20,80,80,21,29,82,89,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704886,IL23-923,IL23-923,subplot,740582,B4I_2025_ND_4031_subplot_2,1,4,4031,1,31,test,,,,,,,,,,6,21,62,88,15,28,70,81,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704886,IL23-923,IL23-923,subplot,740583,B4I_2025_ND_4031_subplot_3,1,4,4031,1,31,test,,,,,,,,,,12,13,65,77,14,22,72,79,
