"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","germplasmEntryNumber","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Above ground dry biomass - g|day 154|COMP:0000067","Above ground dry biomass - g|day 178|COMP:0000068","Above ground dry biomass - g|day 199|COMP:0000069","Above ground dry biomass - g|day 217|COMP:0000070","Grain weight - g|CO_350:0005123","Grain yield - g/m2|CO_350:0000260","Lodging severity - 0-9 Rating|CO_350:0005007","Pea above ground dry biomass - g|day 154|COMP:0000083","Pea above ground dry biomass - g|day 178|COMP:0000084","Pea above ground dry biomass - g|day 199|COMP:0000085","Pea above ground dry biomass - g|day 217|COMP:0000086","Pea grain weight - g|COMP:0000009","Pea grain yield - g/m2|COMP:0000049","Pea plant establishment - plants/ft2|COMP:0000052","Pea plant height - cm|day 151|COMP:0000087","Pea plant height - cm|day 176|COMP:0000088","Pea plant height - cm|day 196|COMP:0000089","Pea plant height - cm|day 214|COMP:0000090","Plant establishment - plants/ft2|CO_350:0005124","Plant height - cm|day 151|COMP:0000075","Plant height - cm|day 176|COMP:0000076","Plant height - cm|day 196|COMP:0000077","Plant height - cm|day 214|COMP:0000078","Weed above ground dry biomass - g|day 154|COMP:0000079","Weed above ground dry biomass - g|day 178|COMP:0000080","Weed above ground dry biomass - g|day 199|COMP:0000081","Weed above ground dry biomass - g|day 217|COMP:0000082","notes","SpringOatPeaIntercrop_2024_NY_AUSTRIAN FIELD PEAS","SpringOatPeaIntercrop_2024_NY_DS Admiral","SpringOatPeaIntercrop_2024_NY_Frostmaster Peas","SpringOatPeaIntercrop_2024_NY_Icicle Winter Peas","SpringOatPeaIntercrop_2024_NY_Maxum","SpringOatPeaIntercrop_2024_NY_ND Dawn","SpringOatPeaIntercrop_2024_NY_ND Victory","SpringOatPeaIntercrop_2024_NY_NDP140510Y","SpringOatPeaIntercrop_2024_NY_NDP150231Y","SpringOatPeaIntercrop_2024_NY_NDP150412G","SpringOatPeaIntercrop_2024_NY_Organic 4010","SpringOatPeaIntercrop_2024_NY_delta field pea"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","201461","WI_X10710-7","WI X10710-7,WIX10710-7,X10710-7","","plot","711313","SpringOatPeaIntercrop_2024_NY_11","1","1","11","2","10","test","","","","","","311","138","3","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","97939","SABER","CV-377,IL02-8658","","plot","711233","SpringOatPeaIntercrop_2024_NY_110","1","3","110","1","20","test","","","","","","105","47","0","","","","","19","9","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","97939","SABER","CV-377,IL02-8658","","subplot","713756","SpringOatPeaIntercrop_2024_NY_110_subplot_1","1","3","110","1","20","test","","","","285.1","","","","","","","21","","","","5","17","66","67","81","34","27","94","103","96","","","153.1","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","97939","SABER","CV-377,IL02-8658","","subplot","713758","SpringOatPeaIntercrop_2024_NY_110_subplot_2","1","3","110","1","20","test","","","","","","","","","","","","","","","8","17","63","74","54","28","24","88","97","95","","","","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","97939","SABER","CV-377,IL02-8658","","subplot","713761","SpringOatPeaIntercrop_2024_NY_110_subplot_3","1","3","110","1","20","test","","","99.7","","","","","","","8.6","","","","","0","16","70","48","58","9","21","88","99","105","","112.1","","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499632","A11","A11","","plot","711278","SpringOatPeaIntercrop_2024_NY_111","1","3","111","2","20","test","","","","","","157","54","0","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499632","A11","A11","","subplot","714077","SpringOatPeaIntercrop_2024_NY_111_subplot_1","1","3","111","2","20","test","","45.7","","","","","","","0","","","","","","0","15","0","0","0","20","22","78","82","89","4.4","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499632","A11","A11","","subplot","714078","SpringOatPeaIntercrop_2024_NY_111_subplot_2","1","3","111","2","20","test","","","","","","","","","","","","","","","0","0","0","0","0","32","25","81","84","87","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499632","A11","A11","","subplot","714079","SpringOatPeaIntercrop_2024_NY_111_subplot_3","1","3","111","2","20","test","","","","","168.3","","","","","","","0","","","0","0","0","0","0","14","22","77","86","86","","","","243.8","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499632","A11","A11","","plot","711306","SpringOatPeaIntercrop_2024_NY_112","1","3","112","2","19","test","","","","","","54","20","1","","","","","30","11","","","","","","","","","","","","","","","","","","1","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499632","A11","A11","","subplot","714131","SpringOatPeaIntercrop_2024_NY_112_subplot_1","1","3","112","2","19","test","","38.5","","","","","","","3.3","","","","","","4","19","91","104","107","24","19","86","83","95","7.7","","","","","","","1","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499632","A11","A11","","subplot","714132","SpringOatPeaIntercrop_2024_NY_112_subplot_2","1","3","112","2","19","test","","","","","","","","","","","","","","","6","19","84","82","100","30","24","79","82","85","","","","","","","","1","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","499632","A11","A11","","subplot","714133","SpringOatPeaIntercrop_2024_NY_112_subplot_3","1","3","112","2","19","test","","","","","189.5","","","","","","","39","","","7","19","80","90","104","28","21","75","84","84","","","","117.6","","","","1","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510817","OT2130","OT2130","","plot","711226","SpringOatPeaIntercrop_2024_NY_113","1","3","113","2","18","test","","","","","","210","72","3","","","","","82","28","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510817","OT2130","OT2130","","subplot","713823","SpringOatPeaIntercrop_2024_NY_113_subplot_1","1","3","113","2","18","test","","","","","237.1","","","","","","","70.7","","","8","21","86","92","97","13","29","77","91","96","","","","80","","","","","","","","","","","","1",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510817","OT2130","OT2130","","subplot","713825","SpringOatPeaIntercrop_2024_NY_113_subplot_2","1","3","113","2","18","test","","","","","","","","","","","","","","","14","15","88","88","94","21","25","86","94","106","","","","","","","","","","","","","","","","1",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510817","OT2130","OT2130","","subplot","713827","SpringOatPeaIntercrop_2024_NY_113_subplot_3","1","3","113","2","18","test","","15.2","","","","","","","5.8","","","","","","1","19","63","71","87","7","19","72","100","101","12.5","","","","","","","","","","","","","","","1",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510817","OT2130","OT2130","","plot","711331","SpringOatPeaIntercrop_2024_NY_114","1","3","114","2","17","test","","","","","","271","105","2","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510817","OT2130","OT2130","","subplot","714378","SpringOatPeaIntercrop_2024_NY_114_subplot_1","1","3","114","2","17","test","","","","","306.5","","","","","","","0","","","0","0","0","0","0","17","21","97","105","102","","","","271.1","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510817","OT2130","OT2130","","subplot","714380","SpringOatPeaIntercrop_2024_NY_114_subplot_2","1","3","114","2","17","test","","","","","","","","","","","","","","","0","0","0","0","0","21","24","93","103","107","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","510817","OT2130","OT2130","","subplot","714382","SpringOatPeaIntercrop_2024_NY_114_subplot_3","1","3","114","2","17","test","","17.2","","","","","","","0","","","","","","0","0","0","0","0","19","23","86","104","103","8.3","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","531142","SD191467","","","plot","711210","SpringOatPeaIntercrop_2024_NY_115","1","3","115","2","16","test","","","","","","168","61","0","","","","","5","2","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","531142","SD191467","","","subplot","713627","SpringOatPeaIntercrop_2024_NY_115_subplot_1","1","3","115","2","16","test","","35.7","","","","","","","0","","","","","","0","0","0","0","0","13","27","87","99","100","19.3","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","531142","SD191467","","","subplot","713629","SpringOatPeaIntercrop_2024_NY_115_subplot_2","1","3","115","2","16","test","","","","","","","","","","","","","","","0","0","0","0","0","18","23","95","102","107","","","","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","531142","SD191467","","","subplot","713631","SpringOatPeaIntercrop_2024_NY_115_subplot_3","1","3","115","2","16","test","","","","","227.6","","","","","","","0","","","0","0","0","0","0","18","21","88","101","99","","","","164.2","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","531142","SD191467","","","plot","711259","SpringOatPeaIntercrop_2024_NY_116","1","3","116","2","15","test","","","","","","78","32","2","","","","","53","22","","","","","","","","","","","","","","","","","","","","1","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","531142","SD191467","","","subplot","714008","SpringOatPeaIntercrop_2024_NY_116_subplot_1","1","3","116","2","15","test","","12.6","","","","","","","7.1","","","","","","8","18","87","92","107","9","21","97","98","103","4.8","","","","","","","","","1","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","531142","SD191467","","","subplot","714010","SpringOatPeaIntercrop_2024_NY_116_subplot_2","1","3","116","2","15","test","","","","","","","","","","","","","","","5","15","94","81","74","35","23","102","95","115","","","","","","","","","","1","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","531142","SD191467","","","subplot","714012","SpringOatPeaIntercrop_2024_NY_116_subplot_3","1","3","116","2","15","test","","","","","160.2","","","","","","","125.4","","","9","22","80","69","92","16","29","86","98","103","","","","130.6","","","","","","1","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6669","SpringOatPeaIntercrop_2024_NY","Oat breeding programs collaborating on oat intercropping trials","Augmented","1.26","","","","","2024-May-03","2024-August-12","82","Ithaca, NY","99318","DEON","","","plot","711269","SpringOatPeaIntercrop_2024_NY_117","1","3","117","2","14","test","","","","","","286","119","2","","","","","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
